id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
28077,F,1.65,1.3125,0.5,45.5576465,18.83824275,9.51125725,13.324265,10
29435,I,0.95,0.725,0.225,5.8116475,2.11203775,1.65844575,1.984465,9
3459,I,1.15,0.8375,0.275,12.0485375,5.28718175,2.67902775,3.2601925,7
30753,M,1.5,1.1875,0.4,29.7386255,13.99047825,5.59902625,8.0796075,11
14280,F,1.5375,1.25,0.4125,37.6197865,17.0097,8.54737425,10.0640725,11
59632,F,1.325,1.0875,0.325,21.9708625,8.83086925,5.25883225,5.76912325,10
14927,I,1.1375,0.8375,0.3125,10.716111,5.953395,2.891649,3.40194,8
16104,I,1.2875,0.95,0.275,17.7184375,9.25611175,4.53592,4.9611625,8
35192,M,1.6625,1.3125,0.5,40.78075575,17.10892325,7.9095105,11.509897,10
43285,I,1.175,0.9125,0.325,15.71979775,6.76135575,3.04757125,4.6776675,9
35747,I,1.5625,1.175,0.375,33.40988575,16.612807,4.91863825,6.9456275,9
68366,M,1.1625,0.875,0.3,16.45688475,9.07184,3.18931875,3.8271825,8
50751,I,0.8375,0.6375,0.2,5.6982495,2.83495,1.63009625,1.530873,5
21775,F,1.4375,1.125,0.375,24.720764,9.865626,4.63514325,7.37087,11
65848,M,1.6125,1.2375,0.475,43.6298805,17.33571925,11.566596,12.6155275,15
40906,M,1.6875,1.3,0.45,43.3463855,19.447757,9.8372765,10.5176645,13
24556,I,1.375,1.05,0.375,23.09066775,7.3992195,4.5075705,7.2291225,13
35705,I,1.375,1.075,0.35,22.97726975,9.08601475,4.5642695,7.35669525,9
61211,F,1.4875,1.1375,0.375,27.895908,13.891255,5.6982495,7.654365,11
51784,F,1.025,0.75,0.275,9.02931575,3.55786225,1.85689225,2.53728025,10
24518,F,1.3375,1.05,0.375,20.638436,8.43397625,4.8477645,7.087375,9
36327,I,1.15,0.875,0.275,12.14776075,5.28718175,2.67902775,3.2601925,7
3528,I,1.3625,1.05,0.4,18.597272,7.72523875,4.8477645,5.8116475,9
18541,M,1.55,1.175,0.375,28.803092,13.097469,6.1518415,8.26387925,9
70000,F,1.2875,1.0625,0.325,21.659018,8.7599955,5.40057975,7.087375,9
10982,F,1.4125,1.1375,0.3875,20.28406725,7.994559,4.5075705,6.6621325,9
53262,F,1.175,0.925,0.3,16.782904,8.40562675,3.4869885,4.3941725,8
24092,M,1.7,1.3,0.4625,41.23434775,19.6462035,9.015141,10.0640725,9
8143,I,1.0125,0.75,0.2625,8.9300925,3.912231,1.8994165,2.9199985,10
785,I,0.7875,0.625,0.225,4.7343665,1.91359125,0.92135875,1.63009625,6
24177,I,1.15,0.8625,0.3,13.8062065,5.71242425,2.2963095,3.33106625,8
48193,F,1.4875,1.1875,0.4125,35.3518265,13.60776,6.3786375,11.623295,18
66470,M,1.5625,1.1875,0.4,35.19590425,17.61921425,8.2497045,8.9300925,9
15454,M,1.575,1.2125,0.475,38.98736375,15.03940975,8.32057825,10.20582,11
45260,F,1.575,1.2,0.4125,36.95357325,17.61921425,8.49067525,9.4970825,8
6258,I,1.4,1.125,0.3875,26.86115125,11.35397475,4.7910655,7.93786,10
26927,M,1.375,1.0625,0.35,25.7129965,11.1413535,5.99591925,6.9456275,10
21497,F,1.7625,1.3125,0.5,38.498621,16.0741665,9.015141,11.4248485,10
520,F,1.5125,1.1875,0.35,27.62658775,13.0124205,5.5281525,7.087375,9
26468,I,1.1375,0.925,0.375,14.78426425,6.3219385,2.721552,4.53592,9
71928,F,1.2625,1.0,0.3125,16.45688475,7.75358825,3.912231,4.9611625,9
17232,F,1.5875,1.3125,0.4375,38.88133925,15.5071765,8.63242275,12.757275,11
30367,I,1.1875,0.9125,0.275,12.9557215,5.71242425,2.65067825,3.8271825,8
54345,I,0.3875,0.35,0.0625,0.4252425,0.1417475,0.09922325,0.1417475,4
73387,F,1.6875,1.3,0.4375,42.48172575,17.57669,10.6310625,12.0485375,10
42855,F,1.275,1.0125,0.375,17.70426275,8.94426725,3.92640575,5.953395,13
1517,I,0.7875,0.575,0.2,3.6003865,1.4458245,0.7654365,1.14815475,6
14353,I,0.925,0.6875,0.225,6.53455975,2.67902775,1.31825175,2.1262125,6
55869,I,0.7875,0.575,0.175,4.649318,1.77184375,1.13398,1.2757275,8
74030,M,1.4375,1.1375,0.375,28.7180435,11.8784405,6.95980225,8.6465975,13
66657,I,0.75,0.55,0.2,3.55786225,1.5592225,0.75126175,1.09145575,6
20378,I,0.975,0.725,0.25,7.98038425,3.2601925,1.74349425,2.05533875,7
37517,F,1.5625,1.25,0.3875,31.59551775,11.453198,6.16601625,9.922325,16
11857,I,0.9625,0.7,0.2125,7.427569,3.50116325,1.8994165,2.05533875,8
2878,M,1.1,0.8625,0.25,12.34620725,5.68407475,2.36718325,3.40194,9
36419,I,1.275,0.9375,0.3,14.92601175,6.0384435,2.891649,4.195726,10
348,I,0.9,0.675,0.2125,5.5848515,2.05533875,1.03475675,1.26155275,6
37615,F,1.6875,1.3625,0.4875,45.1607535,19.447757,9.015141,12.757275,10
48463,I,1.025,0.8125,0.25,7.78193775,2.6932025,1.80019325,2.551455,7
3469,F,1.4125,1.1,0.4,27.499015,10.19164525,6.61960825,8.3631025,18
57856,M,1.425,1.1,0.4375,26.308336,12.34620725,6.8889285,7.2291225,10
17590,M,1.6,1.275,0.3875,35.6920205,15.63474925,6.95980225,8.9300925,9
31519,I,1.275,1.0125,0.4,18.653971,8.391452,3.18931875,5.386405,9
36474,F,1.25,1.0,0.325,19.43358225,10.2341695,4.89028875,5.76912325,10
70046,M,1.5,1.15,0.3875,29.72445075,13.08329425,5.17378375,9.922325,10
44886,F,1.475,1.1125,0.325,24.73493875,10.2341695,5.726599,7.087375,10
35840,I,0.825,0.6625,0.2125,5.3013565,2.1262125,1.077281,1.70097,7
3634,I,1.15,0.9125,0.275,12.6722265,5.14543425,2.50893075,3.8271825,9
20456,F,1.725,1.3625,0.4375,43.95589975,20.05727125,11.15552825,11.3398,13
36716,F,1.65,1.3125,0.5375,46.45065575,14.6566915,8.0229085,15.30873,16
31116,F,1.425,1.1125,0.425,30.43318825,11.283101,6.59125875,9.07184,14
60002,I,1.0875,0.875,0.3,12.984071,6.0951425,2.22543575,4.3941725,7
34432,I,1.1,0.8,0.25,11.35397475,5.91087075,2.19708625,2.83495,7
14186,I,0.825,0.5625,0.175,4.6209685,1.85689225,0.94970825,1.247378,6
13836,M,1.35,1.025,0.35,28.066005,6.47786075,6.13766675,8.9300925,17
53198,M,1.6125,1.2625,0.4375,35.6920205,17.16562225,7.484268,9.4970825,10
2842,M,1.6375,1.3125,0.4875,43.70075425,14.92601175,11.623295,15.4504775,18
66352,F,1.475,1.15,0.325,26.64853,12.09106175,5.54232725,7.93786,8
34218,M,1.6125,1.2875,0.4375,41.4753185,16.85377775,8.83086925,10.489315,14
36424,M,1.5,1.25,0.475,34.6147395,13.947954,7.98038425,10.035723,13
2242,F,1.3625,1.075,0.3375,21.1203775,8.29222875,4.479221,6.6621325,10
34715,I,1.175,0.8875,0.2875,16.3009625,7.04485075,3.75630875,4.1106775,8
72335,M,1.5875,1.3125,0.4125,36.4291075,16.54193325,9.76640275,8.731646,9
60534,M,1.6125,1.2875,0.4,34.74231225,15.66309875,6.90310325,10.77281,10
59978,I,1.225,0.975,0.35,18.01610725,8.561549,4.252425,5.5281525,8
55944,I,0.9875,0.7625,0.2375,8.3064035,3.96893,1.757669,2.1829115,7
4628,F,1.3125,1.0625,0.375,22.5378525,10.319218,4.5642695,6.23689,9
4343,M,1.5375,1.1375,0.3875,33.1972645,14.0330025,7.27164675,8.9300925,10
30975,F,1.4875,1.1625,0.3625,26.988724,12.91319725,5.96756975,7.427569,11
11079,I,0.95,0.6875,0.2375,5.00368675,2.2396105,1.190679,1.71514475,7
46004,M,1.5625,1.2125,0.4125,37.32211675,17.73261225,7.35669525,10.61688775,9
65861,F,1.25,1.0,0.3,16.839603,6.78970525,3.118445,5.8116475,9
26503,M,1.5,1.125,0.4,36.04638925,19.83047525,7.66853975,5.5281525,9
5807,I,1.1625,0.8875,0.2625,12.303683,5.329706,2.33883375,3.96893,8
11358,F,1.6125,1.2375,0.45,42.2124055,12.57300325,9.76640275,15.025235,16
7137,M,1.3125,0.9875,0.35,20.28406725,8.97261675,4.989512,6.80388,8
43058,F,1.425,1.175,0.425,33.622507,15.762322,6.56290925,7.8528115,13
57686,I,1.0625,0.7625,0.25,9.19941275,3.8271825,2.22543575,2.778251,7
45398,I,1.3125,1.0375,0.375,19.66037825,8.83086925,4.309124,5.6699,8
56616,M,1.6,1.225,0.4,33.55163325,13.13999325,8.221355,10.2341695,11
13693,M,1.3625,1.075,0.3625,21.0069795,9.2135875,3.52951275,7.597666,10
15491,F,1.15,0.875,0.2625,12.43125575,5.74077375,2.891649,3.685435,8
52040,M,1.75,1.4125,0.5125,53.070264,26.2799865,10.602713,14.3164975,11
513,M,1.675,1.275,0.4375,43.27551175,18.4555245,12.68640125,9.7805775,11
34867,F,1.5,1.0625,0.375,27.78251,11.32562525,5.2446575,9.31281075,12
1101,F,1.175,0.8375,0.3375,13.097469,5.499803,2.93417325,3.96893,18
47023,I,0.825,0.6375,0.15,5.06038575,2.33883375,1.11980525,1.5592225,6
44027,I,0.9875,0.7375,0.3,7.69688925,2.6932025,1.304077,2.4097075,7
10795,F,1.525,1.1875,0.475,31.87901275,13.31009025,7.24329725,9.7238785,11
71468,F,1.775,1.3875,0.4875,43.1762885,20.34076625,10.56018875,12.3320325,10
45365,I,0.325,0.325,0.1,0.69456275,0.35436875,0.21262125,0.283495,4
69354,M,1.4125,1.1,0.4125,29.5118295,14.35902175,6.690482,7.93786,10
46357,I,0.675,0.4875,0.175,3.35941575,1.77184375,0.80796075,0.850485,5
65724,M,1.5625,1.25,0.4375,31.638042,13.08329425,7.314171,9.63883,17
48373,M,0.925,0.725,0.225,6.23689,2.1262125,1.6159215,2.1262125,7
18568,F,1.65,1.4625,0.4625,47.513762,19.46193175,11.226402,11.623295,14
55851,F,1.5,1.1875,0.4375,36.230661,17.78931125,7.3425205,9.63883,11
32764,F,1.375,1.1,0.325,19.37688325,8.34892775,4.025629,5.386405,9
406,I,1.125,0.8375,0.2875,12.37455675,5.10291,2.551455,3.2601925,8
61760,M,1.6,1.2125,0.3875,32.07745925,13.16834275,7.0023265,8.9300925,10
5390,M,1.5625,1.2625,0.4625,34.65726375,15.06775925,8.618248,9.7805775,12
70182,I,1.35,1.0375,0.425,22.169309,8.3631025,4.72019175,8.0796075,10
35126,I,1.1875,0.8875,0.3,14.2030995,6.973977,2.65067825,4.1106775,8
5737,M,1.5,1.1625,0.375,26.12406425,10.035723,5.4714535,8.3631025,9
38656,F,1.425,1.1,0.375,24.1821235,9.31281075,5.3580555,7.654365,14
61449,M,1.375,1.0375,0.3625,22.169309,9.05766525,4.989512,6.70465675,11
71140,F,1.625,1.2375,0.4375,37.42134,16.4710595,7.6827145,9.525432,10
65475,M,1.5375,1.25,0.375,30.277266,12.0485375,5.5281525,9.07184,14
63104,F,1.65,1.35,0.4125,35.81959325,13.777857,7.47009325,14.3164975,10
57808,I,1.3,1.05,0.325,20.87940675,9.99319875,4.63514325,5.2446575,9
58119,M,1.475,1.175,0.4375,27.9242575,13.2392165,6.76135575,7.72523875,11
12596,F,1.325,1.0375,0.375,19.74542675,8.788345,5.17378375,7.654365,10
31955,I,0.675,0.5,0.1625,3.5436875,2.08368825,0.680388,0.9922325,5
32070,I,1.375,1.0625,0.35,18.1153305,7.6260155,3.81300775,6.1518415,9
45077,I,0.8375,0.65,0.2375,6.23689,2.42388225,1.13398,2.4097075,7
70013,I,0.9125,0.6375,0.2,5.1879585,2.381358,1.09145575,1.70097,6
37050,M,1.6375,1.325,0.4125,34.8415355,14.18892475,8.2497045,9.07184,10
8542,I,0.8625,0.675,0.2125,5.5848515,1.88524175,1.417475,1.984465,6
60343,I,0.9,0.675,0.2375,6.577084,3.24601775,1.23320325,1.8427175,7
57243,M,1.55,1.1375,0.4375,35.3518265,14.92601175,8.71747125,9.7805775,12
21896,F,1.575,1.2125,0.475,36.457457,11.07047975,8.391452,11.3398,21
63282,I,1.15,0.875,0.275,12.984071,5.499803,2.50893075,3.40194,8
21405,F,1.0625,0.875,0.2625,12.99824575,4.77689075,2.6365035,3.685435,10
22049,I,0.8625,0.6375,0.225,5.613201,2.721552,1.28990225,1.71514475,8
3984,I,1.15,0.875,0.3,13.9196045,5.71242425,2.9199985,4.3941725,8
7185,I,1.0625,0.8125,0.25,11.6516445,4.72019175,2.608154,3.8271825,9
57093,I,1.2375,0.95,0.3125,14.004653,5.5848515,3.515338,4.3941725,9
5817,M,1.175,0.8625,0.2875,13.8062065,6.406987,2.50893075,4.3941725,7
63504,F,1.25,0.95,0.3125,16.25843825,7.10154975,3.33106625,5.5281525,9
60945,F,1.575,1.2625,0.4125,33.46658475,13.4660125,6.76135575,10.3475675,13
28426,I,1.3125,1.025,0.325,19.80212575,7.98038425,4.5075705,5.953395,10
14807,M,1.625,1.3,0.375,37.32211675,17.93105875,6.98815175,10.489315,10
2027,M,1.425,1.0875,0.35,24.99008425,8.278054,5.839997,7.2291225,10
33169,M,1.4375,1.1125,0.4125,23.700182,9.525432,5.62737575,6.23689,10
46254,I,1.4875,1.1875,0.3625,30.06464475,14.64251675,6.22271525,8.50485,15
5724,F,1.5625,1.25,0.4375,34.23202125,15.0535845,7.9662095,9.99319875,14
13638,I,1.2875,1.0125,0.3625,18.200379,7.69688925,3.72795925,6.23689,8
37795,F,0.925,0.725,0.25,7.087375,3.572037,1.4458245,2.551455,12
71849,I,1.075,0.8,0.3,10.02154825,4.46504625,2.041164,2.9766975,6
20930,I,0.9125,0.6625,0.25,6.30776375,2.664853,1.68679525,1.984465,5
33378,M,1.3375,1.05,0.4,21.659018,8.63242275,4.8477645,5.8116475,15
19774,M,1.4625,1.1375,0.375,27.0170735,12.47378,6.010094,6.520385,9
21060,I,0.6125,0.4375,0.125,1.8427175,0.7654365,0.510291,0.510291,4
65222,F,1.125,0.8875,0.3,13.8062065,5.10291,3.345241,3.5436875,7
63342,M,1.8,1.4125,0.5,50.6605565,22.6512505,10.53183925,15.30873,11
49463,I,1.1,0.875,0.325,11.89261525,5.88252125,2.438057,4.252425,8
9498,M,1.35,1.05,0.35,22.77882325,10.77281,5.11708475,5.953395,9
48814,I,1.0125,0.775,0.25,7.81028725,3.86970675,1.8427175,2.4097075,7
51446,F,1.625,1.2625,0.425,36.4291075,17.10892325,8.221355,8.9300925,10
53523,F,1.3,1.0375,0.3,17.0380495,7.37087,3.72795925,4.9611625,14
19069,I,1.0875,0.8,0.2375,11.1413535,5.839997,1.91359125,2.79242575,6
41478,I,0.975,0.725,0.225,7.78193775,3.8271825,1.28990225,2.211261,6
3505,M,1.7,1.3125,0.5,50.8306535,24.777463,9.76640275,12.11941125,11
58354,M,1.2375,0.975,0.3,18.9658155,6.90310325,3.01922175,4.932813,12
11445,M,1.425,1.1375,0.425,30.844256,13.62193475,7.29999625,8.221355,10
61594,F,1.525,1.1625,0.45,31.071052,15.09610875,6.22271525,9.241937,11
53124,F,1.525,1.2,0.4125,30.51823675,11.736693,7.37087,8.6465975,12
7871,M,1.3125,1.0125,0.375,22.5378525,7.3992195,5.8116475,7.2291225,17
54520,F,1.6875,1.3125,0.4625,46.05376275,23.17571625,10.02154825,11.4815475,10
40596,M,0.9375,0.7,0.225,6.2652395,2.778251,1.88524175,2.1262125,9
27290,M,1.6,1.25,0.45,29.0582375,13.097469,7.9662095,9.2135875,11
39907,F,1.5875,1.3,0.5,37.83240775,18.9091165,7.55514175,10.0640725,17
7604,M,1.6375,1.25,0.55,38.82464025,18.200379,9.22776225,11.4815475,12
19188,F,1.4875,1.1375,0.4,30.43318825,14.55746825,7.7394135,7.7961125,10
41614,I,1.3,0.95,0.3625,16.62698175,6.76135575,3.50116325,5.2446575,8
8025,M,1.5,1.275,0.4375,38.42774725,17.293195,8.0229085,11.623295,10
56323,M,1.425,1.075,0.3625,26.1665885,12.48795475,5.386405,7.5693165,9
50175,I,1.0,0.8125,0.2375,9.19941275,3.92640575,1.82854275,2.9766975,7
35912,M,1.2125,0.9625,0.325,16.91047675,7.01650125,3.8838815,4.3941725,8
53075,M,1.225,0.9625,0.3375,16.782904,6.860579,3.24601775,5.20213325,15
64618,F,1.5625,1.2125,0.4,34.5013415,16.23008875,7.24329725,10.0640725,10
62570,F,1.2875,1.0,0.3,17.61921425,6.8322295,3.41611475,5.5281525,16
39535,F,1.3,1.0,0.325,22.4244545,10.21999475,4.025629,5.8116475,9
12904,M,1.175,0.925,0.3,14.81261375,5.6982495,3.7704835,4.5642695,9
5307,M,1.2375,0.975,0.325,18.313777,6.973977,3.9972795,8.221355,13
18884,F,1.3875,1.1,0.35,23.983677,9.808927,4.01145425,7.75358825,16
36508,I,0.425,0.2875,0.075,0.41106775,0.07087375,0.0850485,0.170097,5
70209,F,1.4875,1.15,0.4375,39.7743485,18.6256215,8.60407325,11.1980525,10
23593,F,1.425,1.125,0.4,28.519597,12.82814875,6.08096775,8.221355,9
34898,I,1.1875,0.9,0.2625,15.6205745,7.030676,2.9199985,4.8477645,8
54762,I,1.275,0.975,0.3,15.37960375,6.633783,3.64291075,4.876114,11
9857,M,1.6375,1.3,0.425,32.44600275,13.11164375,6.3219385,11.1980525,15
39751,I,1.525,1.1875,0.4,27.45649075,11.736693,4.9044635,8.6465975,11
68841,F,0.7375,0.5625,0.2,3.64291075,2.16873675,0.680388,1.417475,7
48430,F,1.45,1.2,0.4125,35.42270025,14.01882775,7.35669525,10.5176645,10
42897,M,1.375,1.1125,0.4125,29.937072,11.15552825,6.90310325,9.355335,14
41539,F,1.1375,0.8875,0.2875,12.757275,5.9250455,2.36718325,3.78465825,10
35318,M,1.525,1.1875,0.45,31.79396425,14.401546,5.8116475,8.788345,9
54792,M,0.6875,0.5125,0.15,2.26796,1.020582,0.80796075,0.850485,5
38891,M,1.4625,1.125,0.3375,28.64716975,12.11941125,5.82582225,8.3631025,10
18970,I,1.0625,0.875,0.25,11.1413535,3.685435,1.7860185,3.8271825,8
28880,M,1.5125,1.1625,0.3875,31.62386725,15.762322,6.76135575,7.93786,9
45614,I,1.1375,0.875,0.3,12.927372,5.88252125,2.93417325,3.7137845,8
28923,M,1.6375,1.3125,0.5125,40.7382315,15.762322,8.3064035,13.4660125,13
70197,I,0.5,0.3625,0.15,0.907184,0.3118445,0.21262125,0.283495,4
42519,I,0.475,0.325,0.0875,0.7654365,0.21262125,0.1417475,0.21262125,4
73634,I,1.3375,1.0125,0.3125,18.38465075,7.66853975,4.01145425,5.953395,6
9521,M,1.7375,1.4,0.475,49.32813,25.0893075,10.53183925,12.40290625,11
72291,I,1.05,0.8,0.225,8.7599955,3.2601925,1.82854275,2.67902775,6
1628,F,1.4375,1.25,0.4,26.2232875,7.654365,5.2446575,10.489315,12
42740,F,1.625,1.3125,0.4875,39.7743485,15.2803805,9.808927,12.757275,11
24303,I,0.75,0.5375,0.2375,3.005047,1.54504775,0.9355335,1.247378,6
29067,I,1.075,0.85,0.25,11.0846545,4.9044635,2.9199985,3.2601925,7
57919,I,1.05,0.8125,0.275,9.8372765,4.5075705,2.33883375,2.9766975,7
29575,F,1.4375,1.175,0.4125,30.51823675,12.3887315,7.200773,8.0796075,9
24610,M,1.0625,0.8125,0.3125,10.432616,4.6776675,2.56562975,3.40194,7
51915,I,1.075,0.7875,0.25,10.716111,5.28718175,1.88524175,2.551455,6
3400,F,1.475,1.2125,0.5125,34.91240925,14.44407025,6.747181,11.90679,13
66315,M,1.625,1.3,0.425,38.22930075,14.35902175,5.82582225,12.757275,19
9962,M,1.4125,1.1625,0.4125,25.1460065,8.334753,5.17378375,9.5537815,12
42084,F,1.8,1.4125,0.4625,47.10269425,19.504456,9.015141,12.8990225,10
59292,M,1.5625,1.225,0.4,34.6147395,15.52135125,7.1724235,9.4970825,13
70395,I,1.175,0.925,0.2625,13.22504175,5.74077375,2.87747425,4.3941725,8
22288,M,1.3,0.9625,0.325,16.40018575,8.4198015,3.95475525,4.53592,8
34604,I,0.875,0.65,0.225,5.62737575,2.211261,1.6726205,1.984465,8
70178,F,1.3375,1.05,0.3375,20.638436,8.561549,5.08873525,5.85417175,12
14983,I,0.6125,0.45,0.1625,2.14038725,0.8788345,0.56699,0.7087375,4
31092,M,1.4375,1.125,0.4,25.3728025,10.21999475,6.2652395,7.6827145,10
22501,I,1.3,1.0,0.3125,18.27125275,9.2135875,4.1673765,5.2446575,8
59093,M,1.5875,1.2,0.425,32.6302745,16.25843825,8.8166945,8.8733935,11
73453,F,1.25,0.9625,0.4125,22.11261,8.54737425,3.1467945,8.50485,16
62841,I,1.3625,1.0375,0.3375,19.84465,9.19941275,4.5642695,6.6054335,8
37815,I,1.0625,0.775,0.2375,9.93649975,4.57844425,1.77184375,3.35941575,7
53052,M,1.3875,1.075,0.325,20.9502805,8.3631025,4.5642695,6.6621325,11
34372,I,0.9875,0.7875,0.2625,8.958442,3.44446425,1.80019325,2.83495,8
67433,M,1.5125,1.2125,0.4,34.74231225,17.50581625,6.7188315,8.50485,12
21799,F,1.6625,1.3375,0.4625,45.7277435,16.726205,9.241937,14.0330025,12
64601,M,1.4625,1.1375,0.375,24.1821235,12.417081,4.89028875,5.386405,10
73478,I,1.425,1.1125,0.3625,25.67047225,12.00601325,6.22271525,6.7755305,9
30421,I,0.925,0.7,0.2,4.97533725,2.2963095,1.43164975,1.984465,7
12156,M,0.725,0.525,0.125,3.16096925,1.190679,0.4819415,0.850485,10
61496,I,1.2375,0.9375,0.3125,14.7700895,6.577084,3.685435,4.6776675,8
1475,F,1.375,1.075,0.35,22.75047375,9.25611175,5.40057975,6.520385,8
64395,F,1.6375,1.275,0.4875,42.807745,16.96717575,10.489315,12.0485375,13
1145,F,1.45,1.05,0.425,33.04134225,18.12950525,5.82582225,5.8116475,11
59413,F,1.1625,0.925,0.2875,13.33843975,6.293589,2.9766975,3.118445,7
24039,F,1.6125,1.25,0.425,35.3518265,15.52135125,6.23689,11.056305,13
49921,M,1.725,1.375,0.4625,53.4388075,26.32251075,10.999606,12.3320325,9
45194,I,0.4375,0.3125,0.1375,0.86465975,0.3118445,0.21262125,0.283495,5
43674,I,0.6,0.475,0.1375,2.16873675,0.75126175,0.510291,0.7087375,4
1235,F,1.625,1.25,0.475,32.16250775,13.42348825,7.89533575,10.489315,21
4485,M,1.6875,1.3125,0.4375,41.91473575,16.82542825,10.8578585,10.61688775,19
24362,M,1.425,1.1125,0.35,32.034935,10.0640725,6.0951425,9.02931575,20
37675,M,1.6875,1.3125,0.425,45.472598,22.69377475,8.77417025,10.9145575,9
72626,I,1.1875,0.875,0.3125,13.11164375,5.273007,2.90582375,4.1106775,8
42428,I,1.3875,1.0875,0.3625,19.94387325,9.695529,4.479221,6.47786075,10
37313,M,1.125,0.8875,0.3125,11.7650425,5.11708475,2.93417325,3.118445,9
47472,I,0.5,0.3875,0.1,1.13398,0.29766975,0.18427175,0.3118445,7
5006,M,1.6125,1.2625,0.475,38.48444625,15.09610875,8.63242275,12.71475075,9
6694,F,1.2625,0.9875,0.3875,20.638436,6.76135575,4.53592,7.2291225,14
18725,F,1.5875,1.3,0.4375,39.8877465,16.93882625,6.520385,11.1980525,9
28776,I,1.1,0.8625,0.25,11.46737275,4.819415,2.50893075,3.685435,9
59924,I,0.9625,0.7,0.2125,6.4353365,2.83495,1.077281,1.8427175,7
49758,F,1.475,1.0875,0.375,26.80445225,11.1980525,7.41339425,8.6465975,18
22246,I,1.3625,1.075,0.275,24.9192105,11.3398,5.8116475,6.6621325,8
55558,F,1.6,1.275,0.425,36.117263,14.50076925,8.83086925,11.056305,12
54455,M,1.2875,1.0,0.3,17.7184375,8.3064035,3.75630875,5.40057975,8
62254,I,1.025,0.725,0.2625,9.298636,4.932813,1.97029025,3.231843,8
60256,M,1.375,1.075,0.375,22.963095,10.95708175,5.45727875,6.9456275,10
67119,M,1.25,0.975,0.325,17.7184375,8.00873375,4.63514325,4.9611625,8
43945,M,1.4,1.125,0.4,27.952607,13.08329425,5.046211,7.37087,11
30558,M,1.4125,1.125,0.4,26.7902775,10.77281,4.706017,7.7961125,12
58434,I,1.0125,0.775,0.2125,8.63242275,3.515338,1.6159215,2.83495,7
69927,M,1.4,1.0625,0.4625,27.76833525,8.23552975,6.36446275,8.1363065,11
53686,F,1.675,1.3125,0.45,40.24211525,16.839603,9.56795625,13.891255,13
49987,M,1.7375,1.375,0.5125,43.885026,18.83824275,10.95708175,12.6155275,11
60833,I,0.9,0.6875,0.2,7.49844275,2.82077525,1.6726205,2.4097075,7
18851,M,1.4125,1.1,0.4,25.44367625,9.87980075,6.010094,8.3631025,11
10274,M,1.6375,1.3125,0.475,36.81182575,17.08057375,7.35669525,10.6310625,12
69445,M,1.3875,1.0125,0.3625,22.15513425,9.2135875,4.3374735,6.7755305,10
36036,I,1.175,0.975,0.3,12.74310025,5.556502,2.8066005,4.1673765,7
35641,F,1.6625,1.2875,0.4375,49.384829,16.8679525,8.85921875,16.44271,21
66815,I,0.875,0.6625,0.2,6.98815175,2.721552,1.26155275,2.4097075,7
10884,I,0.925,0.6875,0.225,6.30776375,2.65067825,1.37495075,2.1262125,7
64625,M,1.425,1.1125,0.3625,25.69882175,10.61688775,6.22271525,8.221355,10
49003,I,0.9625,0.7125,0.2375,7.6827145,3.47281375,1.7860185,1.984465,6
27462,F,1.55,1.3125,0.45,38.20095125,16.85377775,7.087375,11.4815475,10
38277,I,0.9375,0.725,0.25,6.917278,3.231843,1.7293195,2.4097075,7
61337,M,1.675,1.275,0.425,38.85298975,17.2081465,8.5898985,11.90679,11
3135,I,1.2875,0.95,0.3125,15.3937785,6.9456275,3.0333965,4.9611625,9
16056,M,1.6625,1.375,0.45,34.7848365,16.045817,6.293589,10.78698475,12
63666,M,1.6125,1.25,0.375,34.5013415,15.30873,6.747181,11.056305,10
56533,I,1.1375,0.9375,0.2875,14.0897015,6.67630725,2.99087225,3.67126025,8
47417,M,1.6125,1.275,0.4625,39.7743485,19.37688325,8.674947,10.0640725,9
32869,M,1.475,1.125,0.425,28.462898,14.061352,6.13766675,7.72523875,9
49884,M,1.3375,1.0125,0.375,21.9708625,8.731646,6.0951425,7.2291225,14
45972,I,0.95,0.7125,0.2375,7.52679225,3.30271675,1.45999925,2.1262125,7
45190,M,1.65,1.3,0.375,39.519203,16.726205,9.14271375,11.3398,10
19196,F,1.2875,0.975,0.2625,17.349894,5.3013565,4.252425,5.5281525,14
12152,F,1.45,1.1125,0.3375,26.365035,11.566596,7.3425205,6.23689,10
63,I,1.45,1.1,0.3,26.54930675,10.21999475,5.8683465,7.597666,10
64541,I,0.8375,0.5625,0.1875,4.63514325,1.97029025,0.97805775,1.247378,6
2604,I,1.5,1.125,0.4,22.41027975,8.7032965,4.97533725,6.3786375,10
65810,F,1.4625,0.9875,0.3875,29.0582375,12.00601325,6.36446275,8.0796075,11
34757,I,0.65,0.5,0.1625,2.381358,0.850485,0.29766975,0.56699,5
9787,I,1.2125,0.925,0.3125,13.56523575,5.5848515,3.24601775,3.7137845,9
73883,M,1.275,0.9625,0.3125,16.51358375,6.56290925,3.04757125,5.2446575,11
13837,F,1.45,1.1375,0.3625,26.365035,10.61688775,5.8116475,7.5126175,11
68914,I,0.6125,0.4375,0.1875,1.644271,0.80796075,0.32601925,0.69456275,5
26241,I,1.075,0.8,0.275,11.49572225,5.6982495,2.70737725,3.96893,7
37992,F,1.3625,1.0375,0.5,38.498621,16.0741665,9.015141,11.4248485,16
62533,I,1.55,1.175,0.35,27.952607,12.48795475,6.4920355,6.9456275,9
