row_id,date,country,store,product,num_sold
8766,2017-07-02,Italy,KaggleRama,Kaggle Recipe Book,59
2154,2017-02-14,Spain,KaggleMart,Kaggle Recipe Book,133
62278,2020-07-21,Germany,KaggleRama,Kaggle Recipe Book,63
52471,2019-12-30,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,245
7259,2017-06-01,France,KaggleMart,Kaggle for Kids: One Smart Goose,343
34310,2018-12-16,Poland,KaggleRama,Kaggle Recipe Book,34
45038,2019-07-28,France,KaggleRama,Kaggle Recipe Book,76
18682,2018-01-25,France,KaggleMart,Kaggle Recipe Book,234
27744,2018-08-02,Belgium,KaggleMart,Kaggle Advanced Techniques,365
55362,2020-02-28,Germany,KaggleMart,Kaggle Recipe Book,238
56177,2020-03-16,Germany,KaggleMart,Kaggle Getting Started,241
34571,2018-12-22,France,KaggleMart,Kaggle for Kids: One Smart Goose,404
41745,2019-05-20,Poland,KaggleMart,Kaggle Getting Started,97
24734,2018-05-31,France,KaggleRama,Kaggle Recipe Book,64
27444,2018-07-26,Poland,KaggleRama,Kaggle Advanced Techniques,40
46982,2019-09-06,Poland,KaggleRama,Kaggle Recipe Book,26
56027,2020-03-13,France,KaggleMart,Kaggle for Kids: One Smart Goose,382
66801,2020-10-23,Poland,KaggleMart,Kaggle Getting Started,352
16496,2017-12-10,Poland,KaggleMart,Kaggle Advanced Techniques,127
13383,2017-10-06,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,42
21551,2018-03-25,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,117
49330,2019-10-25,Poland,KaggleMart,Kaggle Recipe Book,91
38798,2019-03-20,France,KaggleRama,Kaggle Recipe Book,74
39496,2019-04-03,Spain,KaggleMart,Kaggle Advanced Techniques,284
30162,2018-09-21,Germany,KaggleMart,Kaggle Recipe Book,238
51710,2019-12-14,France,KaggleRama,Kaggle Recipe Book,87
38909,2019-03-22,Italy,KaggleRama,Kaggle Getting Started,66
5691,2017-04-29,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,325
26108,2018-06-28,Spain,KaggleRama,Kaggle Advanced Techniques,87
26290,2018-07-02,Poland,KaggleMart,Kaggle Recipe Book,71
12442,2017-09-17,France,KaggleMart,Kaggle Recipe Book,219
27409,2018-07-26,Belgium,KaggleMart,Kaggle Getting Started,396
205,2017-01-05,France,KaggleRama,Kaggle Getting Started,114
68524,2020-11-28,Italy,KaggleRama,Kaggle Advanced Techniques,114
24642,2018-05-29,Germany,KaggleMart,Kaggle Recipe Book,213
63529,2020-08-16,Italy,KaggleMart,Kaggle Getting Started,375
9983,2017-07-27,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,91
52845,2020-01-06,Spain,KaggleRama,Kaggle Getting Started,119
3538,2017-03-15,Poland,KaggleMart,Kaggle Recipe Book,76
53429,2020-01-19,Belgium,KaggleRama,Kaggle Getting Started,113
958,2017-01-20,Spain,KaggleRama,Kaggle Recipe Book,54
67564,2020-11-08,Italy,KaggleRama,Kaggle Advanced Techniques,128
38469,2019-03-13,Germany,KaggleRama,Kaggle Getting Started,102
15923,2017-11-28,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,124
16689,2017-12-14,Poland,KaggleMart,Kaggle Getting Started,97
31445,2018-10-18,Belgium,KaggleRama,Kaggle Getting Started,136
59967,2020-06-03,France,KaggleRama,Kaggle for Kids: One Smart Goose,146
50157,2019-11-11,Spain,KaggleRama,Kaggle Getting Started,73
65602,2020-09-28,Poland,KaggleMart,Kaggle Recipe Book,225
5518,2017-04-25,Spain,KaggleRama,Kaggle Recipe Book,49
2600,2017-02-24,France,KaggleMart,Kaggle Advanced Techniques,374
36651,2019-02-03,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,357
35539,2019-01-11,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,454
49261,2019-10-24,France,KaggleRama,Kaggle Getting Started,113
6800,2017-05-22,Poland,KaggleMart,Kaggle Advanced Techniques,142
50159,2019-11-11,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,94
25622,2018-06-18,Poland,KaggleRama,Kaggle Recipe Book,22
54679,2020-02-14,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,158
16762,2017-12-16,France,KaggleMart,Kaggle Recipe Book,271
13317,2017-10-05,Germany,KaggleRama,Kaggle Getting Started,131
67697,2020-11-11,Germany,KaggleMart,Kaggle Getting Started,326
53152,2020-01-13,Germany,KaggleMart,Kaggle Advanced Techniques,371
23758,2018-05-10,Spain,KaggleRama,Kaggle Recipe Book,50
8109,2017-06-18,Spain,KaggleRama,Kaggle Getting Started,76
52770,2020-01-05,Germany,KaggleMart,Kaggle Recipe Book,346
2339,2017-02-18,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,133
51607,2019-12-12,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,138
42276,2019-05-31,Poland,KaggleRama,Kaggle Advanced Techniques,58
29372,2018-09-04,Spain,KaggleRama,Kaggle Advanced Techniques,69
59547,2020-05-25,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,335
50718,2019-11-23,Italy,KaggleRama,Kaggle Recipe Book,74
12401,2017-09-16,Germany,KaggleMart,Kaggle Getting Started,373
55395,2020-02-29,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,490
60664,2020-06-17,Spain,KaggleMart,Kaggle Advanced Techniques,331
9332,2017-07-14,Germany,KaggleRama,Kaggle Advanced Techniques,133
67302,2020-11-03,Belgium,KaggleRama,Kaggle Recipe Book,84
28794,2018-08-23,Spain,KaggleMart,Kaggle Recipe Book,141
36965,2019-02-10,Belgium,KaggleRama,Kaggle Getting Started,115
14364,2017-10-27,France,KaggleRama,Kaggle Advanced Techniques,105
6359,2017-05-13,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,149
55743,2020-03-07,France,KaggleRama,Kaggle for Kids: One Smart Goose,145
8117,2017-06-19,Belgium,KaggleRama,Kaggle Getting Started,99
31415,2018-10-17,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,148
56010,2020-03-12,Spain,KaggleMart,Kaggle Recipe Book,196
20429,2018-03-02,Italy,KaggleRama,Kaggle Getting Started,76
65696,2020-09-30,Poland,KaggleMart,Kaggle Advanced Techniques,261
66702,2020-10-21,Italy,KaggleRama,Kaggle Recipe Book,80
8167,2017-06-20,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,136
46176,2019-08-21,Belgium,KaggleMart,Kaggle Advanced Techniques,389
32600,2018-11-11,France,KaggleMart,Kaggle Advanced Techniques,337
12089,2017-09-09,Spain,KaggleMart,Kaggle Getting Started,260
8066,2017-06-18,Belgium,KaggleMart,Kaggle Recipe Book,242
48154,2019-10-01,France,KaggleMart,Kaggle Recipe Book,208
66518,2020-10-17,Poland,KaggleRama,Kaggle Recipe Book,92
62458,2020-07-25,France,KaggleMart,Kaggle Recipe Book,215
26240,2018-07-01,Poland,KaggleMart,Kaggle Advanced Techniques,150
24437,2018-05-25,Belgium,KaggleRama,Kaggle Getting Started,107
35788,2019-01-16,Italy,KaggleRama,Kaggle Advanced Techniques,104
40800,2019-05-01,Belgium,KaggleMart,Kaggle Advanced Techniques,472
1476,2017-01-31,Poland,KaggleRama,Kaggle Advanced Techniques,44
68074,2020-11-19,France,KaggleMart,Kaggle Recipe Book,238
38516,2019-03-14,Germany,KaggleRama,Kaggle Advanced Techniques,145
42032,2019-05-26,Poland,KaggleMart,Kaggle Advanced Techniques,179
11628,2017-08-31,France,KaggleRama,Kaggle Advanced Techniques,90
36641,2019-02-03,Germany,KaggleMart,Kaggle Getting Started,347
37499,2019-02-21,France,KaggleMart,Kaggle for Kids: One Smart Goose,343
13105,2017-10-01,Belgium,KaggleMart,Kaggle Getting Started,402
49746,2019-11-03,Germany,KaggleMart,Kaggle Recipe Book,292
15162,2017-11-12,Spain,KaggleMart,Kaggle Recipe Book,194
65044,2020-09-17,Belgium,KaggleRama,Kaggle Advanced Techniques,99
64201,2020-08-30,Italy,KaggleMart,Kaggle Getting Started,363
50,2017-01-02,Belgium,KaggleMart,Kaggle Recipe Book,342
19984,2018-02-21,Germany,KaggleMart,Kaggle Advanced Techniques,470
49408,2019-10-27,Germany,KaggleMart,Kaggle Advanced Techniques,341
30740,2018-10-03,Germany,KaggleRama,Kaggle Advanced Techniques,114
69279,2020-12-14,France,KaggleRama,Kaggle for Kids: One Smart Goose,135
29379,2018-09-05,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,407
57318,2020-04-09,Belgium,KaggleRama,Kaggle Recipe Book,53
27028,2018-07-18,Belgium,KaggleRama,Kaggle Advanced Techniques,134
20782,2018-03-09,Spain,KaggleRama,Kaggle Recipe Book,60
23797,2018-05-11,Poland,KaggleRama,Kaggle Getting Started,37
31449,2018-10-18,France,KaggleMart,Kaggle Getting Started,315
375,2017-01-08,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,58
8916,2017-07-05,Poland,KaggleRama,Kaggle Advanced Techniques,37
40950,2019-05-04,Belgium,KaggleRama,Kaggle Recipe Book,93
21142,2018-03-17,Germany,KaggleRama,Kaggle Recipe Book,100
42653,2019-06-08,Italy,KaggleRama,Kaggle Getting Started,97
60469,2020-06-13,Poland,KaggleRama,Kaggle Getting Started,108
27381,2018-07-25,Germany,KaggleRama,Kaggle Getting Started,119
52727,2020-01-04,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,188
8689,2017-07-01,Belgium,KaggleMart,Kaggle Getting Started,338
51010,2019-11-29,Poland,KaggleMart,Kaggle Recipe Book,91
54496,2020-02-10,Germany,KaggleMart,Kaggle Advanced Techniques,426
66409,2020-10-15,Italy,KaggleMart,Kaggle Getting Started,323
20501,2018-03-04,Belgium,KaggleRama,Kaggle Getting Started,108
21788,2018-03-30,Spain,KaggleRama,Kaggle Advanced Techniques,120
9218,2017-07-12,Belgium,KaggleMart,Kaggle Recipe Book,191
33978,2018-12-09,Spain,KaggleMart,Kaggle Recipe Book,238
47376,2019-09-15,Belgium,KaggleMart,Kaggle Advanced Techniques,345
26694,2018-07-11,Belgium,KaggleRama,Kaggle Recipe Book,73
10977,2017-08-17,Poland,KaggleMart,Kaggle Getting Started,108
64586,2020-09-07,Italy,KaggleMart,Kaggle Recipe Book,204
36992,2019-02-10,Poland,KaggleMart,Kaggle Advanced Techniques,177
62624,2020-07-28,Poland,KaggleMart,Kaggle Advanced Techniques,327
25099,2018-06-07,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,289
18258,2018-01-16,Germany,KaggleMart,Kaggle Recipe Book,265
12631,2017-09-21,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,141
47027,2019-09-07,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,164
8315,2017-06-23,France,KaggleMart,Kaggle for Kids: One Smart Goose,316
25823,2018-06-22,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,105
9012,2017-07-07,Poland,KaggleRama,Kaggle Advanced Techniques,43
41540,2019-05-16,Germany,KaggleRama,Kaggle Advanced Techniques,160
37596,2019-02-23,France,KaggleRama,Kaggle Advanced Techniques,152
4260,2017-03-30,Poland,KaggleRama,Kaggle Advanced Techniques,47
5027,2017-04-15,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,145
45852,2019-08-14,France,KaggleRama,Kaggle Advanced Techniques,102
61198,2020-06-28,Spain,KaggleRama,Kaggle Recipe Book,72
20193,2018-02-25,Poland,KaggleMart,Kaggle Getting Started,110
14620,2017-11-01,Italy,KaggleRama,Kaggle Advanced Techniques,79
15993,2017-11-30,France,KaggleMart,Kaggle Getting Started,269
57125,2020-04-05,Belgium,KaggleRama,Kaggle Getting Started,73
39219,2019-03-29,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,425
57064,2020-04-03,Spain,KaggleMart,Kaggle Advanced Techniques,335
9360,2017-07-15,Belgium,KaggleMart,Kaggle Advanced Techniques,417
36067,2019-01-22,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,454
43908,2019-07-04,Poland,KaggleRama,Kaggle Advanced Techniques,45
59136,2020-05-17,Belgium,KaggleMart,Kaggle Advanced Techniques,403
62351,2020-07-22,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,138
29024,2018-08-28,Poland,KaggleMart,Kaggle Advanced Techniques,106
68173,2020-11-21,France,KaggleRama,Kaggle Getting Started,136
13646,2017-10-12,France,KaggleRama,Kaggle Recipe Book,68
37760,2019-02-26,Poland,KaggleMart,Kaggle Advanced Techniques,161
46019,2019-08-17,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,150
9157,2017-07-10,Poland,KaggleRama,Kaggle Getting Started,31
39878,2019-04-11,Poland,KaggleRama,Kaggle Recipe Book,28
1223,2017-01-26,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,133
38237,2019-03-08,Italy,KaggleRama,Kaggle Getting Started,70
3625,2017-03-17,Italy,KaggleMart,Kaggle Getting Started,194
63386,2020-08-13,Italy,KaggleMart,Kaggle Recipe Book,194
40880,2019-05-02,Poland,KaggleMart,Kaggle Advanced Techniques,167
42553,2019-06-06,Italy,KaggleMart,Kaggle Getting Started,241
3360,2017-03-12,Belgium,KaggleMart,Kaggle Advanced Techniques,503
51405,2019-12-07,Spain,KaggleRama,Kaggle Getting Started,92
43501,2019-06-26,France,KaggleRama,Kaggle Getting Started,93
15365,2017-11-17,Belgium,KaggleRama,Kaggle Getting Started,123
59936,2020-06-02,Poland,KaggleMart,Kaggle Advanced Techniques,387
27332,2018-07-24,Germany,KaggleRama,Kaggle Advanced Techniques,131
17314,2017-12-27,Poland,KaggleMart,Kaggle Recipe Book,111
23636,2018-05-08,Germany,KaggleRama,Kaggle Advanced Techniques,182
23031,2018-04-25,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,50
16910,2017-12-19,France,KaggleRama,Kaggle Recipe Book,73
11201,2017-08-22,Germany,KaggleMart,Kaggle Getting Started,313
50497,2019-11-19,Belgium,KaggleMart,Kaggle Getting Started,355
16146,2017-12-03,Germany,KaggleMart,Kaggle Recipe Book,299
14305,2017-10-26,Belgium,KaggleMart,Kaggle Getting Started,358
982,2017-01-21,Germany,KaggleRama,Kaggle Recipe Book,102
5023,2017-04-15,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,111
24930,2018-06-04,Germany,KaggleMart,Kaggle Recipe Book,214
41495,2019-05-15,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,131
44746,2019-07-22,France,KaggleMart,Kaggle Recipe Book,185
59140,2020-05-17,Belgium,KaggleRama,Kaggle Advanced Techniques,140
24507,2018-05-26,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,375
4752,2017-04-10,Belgium,KaggleMart,Kaggle Advanced Techniques,442
6833,2017-05-23,Germany,KaggleMart,Kaggle Getting Started,289
61670,2020-07-08,Poland,KaggleRama,Kaggle Recipe Book,63
25282,2018-06-11,Poland,KaggleMart,Kaggle Recipe Book,68
59033,2020-05-14,Spain,KaggleMart,Kaggle Getting Started,216
58134,2020-04-26,Belgium,KaggleRama,Kaggle Recipe Book,65
26040,2018-06-27,Italy,KaggleMart,Kaggle Advanced Techniques,290
51164,2019-12-02,Spain,KaggleRama,Kaggle Advanced Techniques,80
19947,2018-02-20,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,296
41028,2019-05-05,Poland,KaggleRama,Kaggle Advanced Techniques,78
22056,2018-04-05,Italy,KaggleMart,Kaggle Advanced Techniques,391
31676,2018-10-22,Spain,KaggleRama,Kaggle Advanced Techniques,63
41163,2019-05-08,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,302
21849,2018-04-01,France,KaggleMart,Kaggle Getting Started,277
15231,2017-11-14,France,KaggleRama,Kaggle for Kids: One Smart Goose,132
57684,2020-04-16,Poland,KaggleRama,Kaggle Advanced Techniques,139
35184,2019-01-04,Belgium,KaggleMart,Kaggle Advanced Techniques,486
21242,2018-03-19,Italy,KaggleMart,Kaggle Recipe Book,171
64723,2020-09-10,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,380
66733,2020-10-22,France,KaggleRama,Kaggle Getting Started,119
414,2017-01-09,Italy,KaggleRama,Kaggle Recipe Book,68
61066,2020-06-26,France,KaggleMart,Kaggle Recipe Book,177
50317,2019-11-15,France,KaggleRama,Kaggle Getting Started,122
24133,2018-05-18,Poland,KaggleRama,Kaggle Getting Started,34
4671,2017-04-08,France,KaggleRama,Kaggle for Kids: One Smart Goose,140
42797,2019-06-11,Italy,KaggleRama,Kaggle Getting Started,71
43578,2019-06-27,Spain,KaggleMart,Kaggle Recipe Book,132
62329,2020-07-22,Italy,KaggleMart,Kaggle Getting Started,283
67946,2020-11-16,Italy,KaggleMart,Kaggle Recipe Book,232
33282,2018-11-25,Germany,KaggleMart,Kaggle Recipe Book,296
16433,2017-12-09,Germany,KaggleMart,Kaggle Getting Started,357
63258,2020-08-10,Spain,KaggleMart,Kaggle Recipe Book,198
14242,2017-10-24,Poland,KaggleMart,Kaggle Recipe Book,74
64391,2020-09-03,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,119
28925,2018-08-26,Italy,KaggleRama,Kaggle Getting Started,113
70043,2020-12-30,France,KaggleMart,Kaggle for Kids: One Smart Goose,688
69570,2020-12-20,Germany,KaggleMart,Kaggle Recipe Book,291
66073,2020-10-08,Italy,KaggleMart,Kaggle Getting Started,310
55344,2020-02-28,Belgium,KaggleMart,Kaggle Advanced Techniques,447
23055,2018-04-26,France,KaggleRama,Kaggle for Kids: One Smart Goose,140
55639,2020-03-05,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,130
9586,2017-07-19,Poland,KaggleMart,Kaggle Recipe Book,65
8411,2017-06-25,France,KaggleMart,Kaggle for Kids: One Smart Goose,400
33337,2018-11-26,Italy,KaggleMart,Kaggle Getting Started,255
14919,2017-11-07,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,46
49875,2019-11-06,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,448
2860,2017-03-01,Italy,KaggleRama,Kaggle Advanced Techniques,116
23485,2018-05-05,France,KaggleRama,Kaggle Getting Started,107
60396,2020-06-12,France,KaggleRama,Kaggle Advanced Techniques,132
37091,2019-02-12,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,151
12321,2017-09-14,Poland,KaggleMart,Kaggle Getting Started,98
58172,2020-04-26,Spain,KaggleRama,Kaggle Advanced Techniques,129
52135,2019-12-23,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,149
45819,2019-08-13,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,303
38629,2019-03-16,Poland,KaggleRama,Kaggle Getting Started,39
58920,2020-05-12,Italy,KaggleMart,Kaggle Advanced Techniques,388
55218,2020-02-25,Germany,KaggleMart,Kaggle Recipe Book,254
45013,2019-07-27,Poland,KaggleRama,Kaggle Getting Started,44
28274,2018-08-13,Belgium,KaggleMart,Kaggle Recipe Book,227
11643,2017-08-31,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,277
46350,2019-08-24,Italy,KaggleRama,Kaggle Recipe Book,59
50937,2019-11-28,France,KaggleMart,Kaggle Getting Started,306
42517,2019-06-05,Poland,KaggleRama,Kaggle Getting Started,31
9338,2017-07-14,Italy,KaggleMart,Kaggle Recipe Book,161
68358,2020-11-25,Belgium,KaggleRama,Kaggle Recipe Book,86
19920,2018-02-20,Belgium,KaggleMart,Kaggle Advanced Techniques,485
238,2017-01-05,Spain,KaggleRama,Kaggle Recipe Book,67
26245,2018-07-01,Poland,KaggleRama,Kaggle Getting Started,39
7660,2017-06-09,Italy,KaggleRama,Kaggle Advanced Techniques,111
64646,2020-09-08,Poland,KaggleRama,Kaggle Recipe Book,66
65747,2020-10-01,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,399
18991,2018-01-31,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,120
14498,2017-10-30,Belgium,KaggleMart,Kaggle Recipe Book,256
5948,2017-05-04,Spain,KaggleRama,Kaggle Advanced Techniques,117
56145,2020-03-15,Poland,KaggleMart,Kaggle Getting Started,289
34553,2018-12-21,Spain,KaggleMart,Kaggle Getting Started,216
66123,2020-10-09,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,435
9543,2017-07-18,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,43
10349,2017-08-04,Italy,KaggleRama,Kaggle Getting Started,91
41719,2019-05-20,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,140
57734,2020-04-17,Poland,KaggleRama,Kaggle Recipe Book,74
45579,2019-08-08,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,289
61722,2020-07-09,Spain,KaggleMart,Kaggle Recipe Book,185
30083,2018-09-19,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,144
47972,2019-09-27,Germany,KaggleRama,Kaggle Advanced Techniques,115
10680,2017-08-11,Italy,KaggleMart,Kaggle Advanced Techniques,256
43774,2019-07-01,Spain,KaggleRama,Kaggle Recipe Book,46
30847,2018-10-05,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,108
50849,2019-11-26,Germany,KaggleMart,Kaggle Getting Started,348
37918,2019-03-01,Spain,KaggleRama,Kaggle Recipe Book,55
62903,2020-08-03,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,144
22135,2018-04-07,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,193
24604,2018-05-28,Italy,KaggleRama,Kaggle Advanced Techniques,117
33712,2018-12-04,Germany,KaggleMart,Kaggle Advanced Techniques,338
61207,2020-06-29,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,137
64254,2020-08-31,Italy,KaggleRama,Kaggle Recipe Book,69
1989,2017-02-11,Germany,KaggleRama,Kaggle Getting Started,97
53725,2020-01-25,France,KaggleRama,Kaggle Getting Started,118
21653,2018-03-28,Belgium,KaggleRama,Kaggle Getting Started,95
13212,2017-10-03,France,KaggleRama,Kaggle Advanced Techniques,89
47594,2019-09-19,Italy,KaggleMart,Kaggle Recipe Book,168
45791,2019-08-12,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,80
7804,2017-06-12,Italy,KaggleRama,Kaggle Advanced Techniques,95
2439,2017-02-20,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,40
45222,2019-08-01,Belgium,KaggleRama,Kaggle Recipe Book,75
20461,2018-03-03,France,KaggleRama,Kaggle Getting Started,95
31170,2018-10-12,Germany,KaggleMart,Kaggle Recipe Book,272
66064,2020-10-08,Germany,KaggleMart,Kaggle Advanced Techniques,323
48673,2019-10-12,Belgium,KaggleMart,Kaggle Getting Started,436
19763,2018-02-16,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,141
777,2017-01-17,France,KaggleMart,Kaggle Getting Started,241
27358,2018-07-24,Spain,KaggleRama,Kaggle Recipe Book,46
8172,2017-06-20,France,KaggleRama,Kaggle Advanced Techniques,121
30808,2018-10-04,Spain,KaggleMart,Kaggle Advanced Techniques,204
31410,2018-10-17,Germany,KaggleMart,Kaggle Recipe Book,226
11409,2017-08-26,Poland,KaggleMart,Kaggle Getting Started,122
3934,2017-03-23,Spain,KaggleRama,Kaggle Recipe Book,48
65227,2020-09-20,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,435
17568,2018-01-02,Belgium,KaggleMart,Kaggle Advanced Techniques,537
49076,2019-10-20,Germany,KaggleRama,Kaggle Advanced Techniques,115
18423,2018-01-19,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,44
18744,2018-01-26,Italy,KaggleMart,Kaggle Advanced Techniques,332
10731,2017-08-12,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,317
26521,2018-07-07,Italy,KaggleMart,Kaggle Getting Started,292
51409,2019-12-08,Belgium,KaggleMart,Kaggle Getting Started,388
32063,2018-10-30,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,100
21951,2018-04-03,France,KaggleRama,Kaggle for Kids: One Smart Goose,130
8657,2017-06-30,Germany,KaggleMart,Kaggle Getting Started,306
31665,2018-10-22,Poland,KaggleMart,Kaggle Getting Started,118
5015,2017-04-15,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,152
17684,2018-01-04,Germany,KaggleRama,Kaggle Advanced Techniques,150
34892,2018-12-28,Spain,KaggleRama,Kaggle Advanced Techniques,153
23053,2018-04-26,France,KaggleRama,Kaggle Getting Started,86
8799,2017-07-03,France,KaggleRama,Kaggle for Kids: One Smart Goose,118
20359,2018-03-01,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,148
46275,2019-08-23,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,432
62554,2020-07-27,France,KaggleMart,Kaggle Recipe Book,194
64556,2020-09-06,Spain,KaggleRama,Kaggle Advanced Techniques,118
33193,2018-11-23,Italy,KaggleMart,Kaggle Getting Started,253
64090,2020-08-28,France,KaggleMart,Kaggle Recipe Book,207
2452,2017-02-21,Belgium,KaggleRama,Kaggle Advanced Techniques,148
7398,2017-06-04,Belgium,KaggleRama,Kaggle Recipe Book,76
11479,2017-08-28,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,131
4318,2017-03-31,Spain,KaggleRama,Kaggle Recipe Book,52
3364,2017-03-12,Belgium,KaggleRama,Kaggle Advanced Techniques,187
57523,2020-04-13,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,353
27946,2018-08-06,France,KaggleMart,Kaggle Recipe Book,203
69203,2020-12-12,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,454
41043,2019-05-06,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,446
69019,2020-12-08,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,445
24159,2018-05-19,France,KaggleRama,Kaggle for Kids: One Smart Goose,156
61428,2020-07-03,Poland,KaggleRama,Kaggle Advanced Techniques,125
62005,2020-07-15,Poland,KaggleRama,Kaggle Getting Started,102
29767,2018-09-13,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,172
33490,2018-11-29,Poland,KaggleMart,Kaggle Recipe Book,83
9445,2017-07-16,Poland,KaggleRama,Kaggle Getting Started,39
29476,2018-09-07,Belgium,KaggleRama,Kaggle Advanced Techniques,121
37832,2019-02-28,France,KaggleMart,Kaggle Advanced Techniques,416
53633,2020-01-23,Germany,KaggleMart,Kaggle Getting Started,280
32256,2018-11-04,Belgium,KaggleMart,Kaggle Advanced Techniques,425
19605,2018-02-13,Germany,KaggleRama,Kaggle Getting Started,93
34814,2018-12-27,France,KaggleRama,Kaggle Recipe Book,96
15907,2017-11-28,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,429
16361,2017-12-07,Spain,KaggleMart,Kaggle Getting Started,231
58593,2020-05-05,Poland,KaggleMart,Kaggle Getting Started,221
39095,2019-03-26,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,135
36499,2019-01-31,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,424
63057,2020-08-06,Poland,KaggleMart,Kaggle Getting Started,303
3061,2017-03-05,Poland,KaggleRama,Kaggle Getting Started,34
6123,2017-05-08,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,286
67248,2020-11-02,Belgium,KaggleMart,Kaggle Advanced Techniques,308
9623,2017-07-20,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,125
51763,2019-12-15,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,479
36884,2019-02-08,Germany,KaggleRama,Kaggle Advanced Techniques,153
11251,2017-08-23,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,382
36085,2019-01-22,Poland,KaggleRama,Kaggle Getting Started,36
21415,2018-03-23,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,162
50588,2019-11-20,Spain,KaggleRama,Kaggle Advanced Techniques,70
54480,2020-02-10,Belgium,KaggleMart,Kaggle Advanced Techniques,397
